country_index,country_name,continent,week,ymd,week_of_period,treated,after,num_streams,cases,deaths,cases_per_million,deaths_per_million
be,Belgium,Europe,50,2019-05-10,50,0,1,15706744,0,0,0,0
be,Belgium,Europe,51,2019-05-17,51,0,1,16354967,0,0,0,0
be,Belgium,Europe,52,2019-05-24,52,0,1,16454163,0,0,0,0
be,Belgium,Europe,53,2019-05-31,1,1,0,16150120,0,0,0,0
be,Belgium,Europe,54,2019-06-07,2,1,0,17460079,0,0,0,0
be,Belgium,Europe,55,2019-06-14,3,1,0,16433471,0,0,0,0
be,Belgium,Europe,56,2019-06-21,4,1,0,16726568,0,0,0,0
be,Belgium,Europe,57,2019-06-28,5,1,0,16458816,0,0,0,0
be,Belgium,Europe,58,2019-07-05,6,1,0,16036696,0,0,0,0
be,Belgium,Europe,59,2019-07-12,7,1,0,16210516,0,0,0,0
be,Belgium,Europe,60,2019-07-19,8,1,0,15762057,0,0,0,0
be,Belgium,Europe,61,2019-07-26,9,1,0,15240410,0,0,0,0
be,Belgium,Europe,62,2019-08-02,10,1,0,15707830,0,0,0,0
be,Belgium,Europe,63,2019-08-09,11,1,0,15267432,0,0,0,0
be,Belgium,Europe,64,2019-08-16,12,1,0,15253189,0,0,0,0
be,Belgium,Europe,65,2019-08-23,13,1,0,15656959,0,0,0,0
be,Belgium,Europe,66,2019-08-30,14,1,0,14945994,0,0,0,0
be,Belgium,Europe,67,2019-09-06,15,1,0,16004889,0,0,0,0
be,Belgium,Europe,68,2019-09-13,16,1,0,16129635,0,0,0,0
be,Belgium,Europe,69,2019-09-20,17,1,0,15603250,0,0,0,0
be,Belgium,Europe,70,2019-09-27,18,1,0,15542142,0,0,0,0
be,Belgium,Europe,71,2019-10-04,19,1,0,16442322,0,0,0,0
be,Belgium,Europe,72,2019-10-11,20,1,0,17129141,0,0,0,0
be,Belgium,Europe,73,2019-10-18,21,1,0,16297992,0,0,0,0
be,Belgium,Europe,74,2019-10-25,22,1,0,17794404,0,0,0,0
be,Belgium,Europe,75,2019-11-01,23,1,0,15851111,0,0,0,0
be,Belgium,Europe,76,2019-11-08,24,1,0,16860282,0,0,0,0
be,Belgium,Europe,77,2019-11-15,25,1,0,16570404,0,0,0,0
be,Belgium,Europe,78,2019-11-22,26,1,0,16643393,0,0,0,0
be,Belgium,Europe,79,2019-11-29,27,1,0,17310829,0,0,0,0
be,Belgium,Europe,80,2019-12-06,28,1,0,18795858,0,0,0,0
be,Belgium,Europe,81,2019-12-13,29,1,0,18217700,0,0,0,0
be,Belgium,Europe,82,2019-12-20,30,1,0,23197681,0,0,0,0
be,Belgium,Europe,83,2019-12-27,31,1,0,17325455,0,0,0,0
be,Belgium,Europe,84,2020-01-03,32,1,0,16403987,0,0,0,0
be,Belgium,Europe,85,2020-01-10,33,1,0,17896938,0,0,0,0
be,Belgium,Europe,86,2020-01-17,34,1,0,19935587,0,0,0,0
be,Belgium,Europe,87,2020-01-24,35,1,0,19038269,0,0,0,0
be,Belgium,Europe,88,2020-01-31,36,1,0,18595899,1,0,0.087464146,0
be,Belgium,Europe,89,2020-02-07,37,1,0,18681628,0,0,0,0
be,Belgium,Europe,90,2020-02-14,38,1,0,18768106,0,0,0,0
be,Belgium,Europe,91,2020-02-21,39,1,0,19071405,0,0,0,0
be,Belgium,Europe,92,2020-02-28,40,1,0,18252363,124,0,10.845554,0
be,Belgium,Europe,93,2020-03-06,41,1,1,19086262,649,4,56.764233,0.34985659
be,Belgium,Europe,94,2020-03-13,42,1,1,19384596,2324,58,203.26668,5.0729208
be,Belgium,Europe,95,2020-03-20,43,1,1,19511197,6052,416,529.33301,36.385086
be,Belgium,Europe,96,2020-03-27,44,1,1,18786155,9343,1130,817.17755,98.834488
be,Belgium,Europe,97,2020-04-03,45,1,1,20183164,9806,1826,857.67346,159.70953
be,Belgium,Europe,98,2020-04-10,46,1,1,18888087,9858,1941,862.22156,169.76791
be,Belgium,Europe,99,2020-04-17,47,1,1,18292355,7556,1439,660.87909,125.86091
be,Belgium,Europe,100,2020-04-24,48,1,1,18006621,4226,959,369.6235,83.87812
be,Belgium,Europe,101,2020-05-01,49,1,1,17545009,3018,601,263.9668,52.565952
be,Belgium,Europe,102,2020-05-08,50,1,1,17772962,2475,454,216.47377,39.708725
be,Belgium,Europe,103,2020-05-15,51,1,1,19235655,1873,249,163.82034,21.778572
be,Belgium,Europe,104,2020-05-22,52,1,1,17634481,1214,207,106.18147,18.10508
bg,Bulgaria,Europe,1,2018-06-01,1,0,0,950137,0,0,0,0
bg,Bulgaria,Europe,2,2018-06-08,2,0,0,922865,0,0,0,0
bg,Bulgaria,Europe,3,2018-06-15,3,0,0,960441,0,0,0,0
bg,Bulgaria,Europe,4,2018-06-22,4,0,0,965797,0,0,0,0
bg,Bulgaria,Europe,5,2018-06-29,5,0,0,1083559,0,0,0,0
bg,Bulgaria,Europe,6,2018-07-06,6,0,0,960132,0,0,0,0
bg,Bulgaria,Europe,7,2018-07-13,7,0,0,1022027,0,0,0,0
bg,Bulgaria,Europe,8,2018-07-20,8,0,0,996060,0,0,0,0
bg,Bulgaria,Europe,9,2018-07-27,9,0,0,952785,0,0,0,0
bg,Bulgaria,Europe,10,2018-08-03,10,0,0,1078943,0,0,0,0
bg,Bulgaria,Europe,11,2018-08-10,11,0,0,990960,0,0,0,0
bg,Bulgaria,Europe,12,2018-08-17,12,0,0,1049207,0,0,0,0
bg,Bulgaria,Europe,13,2018-08-24,13,0,0,985485,0,0,0,0
bg,Bulgaria,Europe,14,2018-08-31,14,0,0,1136095,0,0,0,0
bg,Bulgaria,Europe,15,2018-09-07,15,0,0,1043073,0,0,0,0
bg,Bulgaria,Europe,16,2018-09-14,16,0,0,1011482,0,0,0,0
bg,Bulgaria,Europe,17,2018-09-21,17,0,0,971304,0,0,0,0
bg,Bulgaria,Europe,18,2018-09-28,18,0,0,1004228,0,0,0,0
bg,Bulgaria,Europe,19,2018-10-05,19,0,0,1047222,0,0,0,0
bg,Bulgaria,Europe,20,2018-10-12,20,0,0,1066534,0,0,0,0
bg,Bulgaria,Europe,21,2018-10-19,21,0,0,1029117,0,0,0,0
bg,Bulgaria,Europe,22,2018-10-26,22,0,0,1020549,0,0,0,0
bg,Bulgaria,Europe,23,2018-11-02,23,0,0,1174499,0,0,0,0
bg,Bulgaria,Europe,24,2018-11-09,24,0,0,1165889,0,0,0,0
bg,Bulgaria,Europe,25,2018-11-16,25,0,0,1086499,0,0,0,0
bg,Bulgaria,Europe,26,2018-11-23,26,0,0,1069337,0,0,0,0
bg,Bulgaria,Europe,27,2018-11-30,27,0,0,1127268,0,0,0,0
bg,Bulgaria,Europe,28,2018-12-07,28,0,0,1130160,0,0,0,0
bg,Bulgaria,Europe,29,2018-12-14,29,0,0,1129477,0,0,0,0
bg,Bulgaria,Europe,30,2018-12-21,30,0,0,1172134,0,0,0,0
bg,Bulgaria,Europe,31,2018-12-28,31,0,0,970751,0,0,0,0
bg,Bulgaria,Europe,32,2019-01-04,32,0,0,1063868,0,0,0,0
bg,Bulgaria,Europe,33,2019-01-11,33,0,0,1143608,0,0,0,0
bg,Bulgaria,Europe,34,2019-01-18,34,0,0,1255122,0,0,0,0
bg,Bulgaria,Europe,35,2019-01-25,35,0,0,1245344,0,0,0,0
bg,Bulgaria,Europe,36,2019-02-01,36,0,0,1241714,0,0,0,0
bg,Bulgaria,Europe,37,2019-02-08,37,0,0,1480042,0,0,0,0
bg,Bulgaria,Europe,38,2019-02-15,38,0,0,1323200,0,0,0,0
bg,Bulgaria,Europe,39,2019-02-22,39,0,0,1280244,0,0,0,0
bg,Bulgaria,Europe,40,2019-03-01,40,0,0,1237747,0,0,0,0
bg,Bulgaria,Europe,41,2019-03-08,41,0,1,1255430,0,0,0,0
bg,Bulgaria,Europe,42,2019-03-15,42,0,1,1208391,0,0,0,0
bg,Bulgaria,Europe,43,2019-03-22,43,0,1,1181168,0,0,0,0
bg,Bulgaria,Europe,44,2019-03-29,44,0,1,1352559,0,0,0,0
bg,Bulgaria,Europe,45,2019-04-05,45,0,1,1215460,0,0,0,0
bg,Bulgaria,Europe,46,2019-04-12,46,0,1,1273306,0,0,0,0
bg,Bulgaria,Europe,47,2019-04-19,47,0,1,1218149,0,0,0,0
bg,Bulgaria,Europe,48,2019-04-26,48,0,1,1108931,0,0,0,0
bg,Bulgaria,Europe,49,2019-05-03,49,0,1,1124859,0,0,0,0
bg,Bulgaria,Europe,50,2019-05-10,50,0,1,1152359,0,0,0,0
bg,Bulgaria,Europe,51,2019-05-17,51,0,1,1592004,0,0,0,0
bg,Bulgaria,Europe,52,2019-05-24,52,0,1,1420822,0,0,0,0
bg,Bulgaria,Europe,53,2019-05-31,1,1,0,1401657,0,0,0,0
bg,Bulgaria,Europe,54,2019-06-07,2,1,0,1367423,0,0,0,0
bg,Bulgaria,Europe,55,2019-06-14,3,1,0,1428548,0,0,0,0
bg,Bulgaria,Europe,56,2019-06-21,4,1,0,1457658,0,0,0,0
bg,Bulgaria,Europe,57,2019-06-28,5,1,0,1461066,0,0,0,0
bg,Bulgaria,Europe,58,2019-07-05,6,1,0,1414319,0,0,0,0
bg,Bulgaria,Europe,59,2019-07-12,7,1,0,1507670,0,0,0,0
bg,Bulgaria,Europe,60,2019-07-19,8,1,0,1401785,0,0,0,0
bg,Bulgaria,Europe,61,2019-07-26,9,1,0,1360235,0,0,0,0
bg,Bulgaria,Europe,62,2019-08-02,10,1,0,1335618,0,0,0,0
bg,Bulgaria,Europe,63,2019-08-09,11,1,0,1300626,0,0,0,0
bg,Bulgaria,Europe,64,2019-08-16,12,1,0,1282328,0,0,0,0
bg,Bulgaria,Europe,65,2019-08-23,13,1,0,1248069,0,0,0,0
bg,Bulgaria,Europe,66,2019-08-30,14,1,0,1300929,0,0,0,0
bg,Bulgaria,Europe,67,2019-09-06,15,1,0,1365491,0,0,0,0
bg,Bulgaria,Europe,68,2019-09-13,16,1,0,1411511,0,0,0,0
bg,Bulgaria,Europe,69,2019-09-20,17,1,0,1265201,0,0,0,0
bg,Bulgaria,Europe,70,2019-09-27,18,1,0,1278729,0,0,0,0
bg,Bulgaria,Europe,71,2019-10-04,19,1,0,1348099,0,0,0,0
bg,Bulgaria,Europe,72,2019-10-11,20,1,0,1358710,0,0,0,0
bg,Bulgaria,Europe,73,2019-10-18,21,1,0,1369532,0,0,0,0
bg,Bulgaria,Europe,74,2019-10-25,22,1,0,1462539,0,0,0,0
bg,Bulgaria,Europe,75,2019-11-01,23,1,0,1341236,0,0,0,0
bg,Bulgaria,Europe,76,2019-11-08,24,1,0,1327502,0,0,0,0
bg,Bulgaria,Europe,77,2019-11-15,25,1,0,1357160,0,0,0,0
bg,Bulgaria,Europe,78,2019-11-22,26,1,0,1343779,0,0,0,0
bg,Bulgaria,Europe,79,2019-11-29,27,1,0,1464021,0,0,0,0
bg,Bulgaria,Europe,80,2019-12-06,28,1,0,1681122,0,0,0,0
bg,Bulgaria,Europe,81,2019-12-13,29,1,0,1622828,0,0,0,0
bg,Bulgaria,Europe,82,2019-12-20,30,1,0,1593081,0,0,0,0
bg,Bulgaria,Europe,83,2019-12-27,31,1,0,1400429,0,0,0,0
bg,Bulgaria,Europe,84,2020-01-03,32,1,0,1479808,0,0,0,0
bg,Bulgaria,Europe,85,2020-01-10,33,1,0,1704101,0,0,0,0
bg,Bulgaria,Europe,86,2020-01-17,34,1,0,1862813,0,0,0,0
bg,Bulgaria,Europe,87,2020-01-24,35,1,0,1690934,0,0,0,0
bg,Bulgaria,Europe,88,2020-01-31,36,1,0,1597366,0,0,0,0
bg,Bulgaria,Europe,89,2020-02-07,37,1,0,1696492,0,0,0,0
bg,Bulgaria,Europe,90,2020-02-14,38,1,0,1661306,0,0,0,0
bg,Bulgaria,Europe,91,2020-02-21,39,1,0,1736267,0,0,0,0
bg,Bulgaria,Europe,92,2020-02-28,40,1,0,1577986,0,0,0,0
bg,Bulgaria,Europe,93,2020-03-06,41,1,1,1570951,0,0,0,0
bg,Bulgaria,Europe,94,2020-03-13,42,1,1,1375241,85,1,12.099581,0.14234801
bg,Bulgaria,Europe,95,2020-03-20,43,1,1,1563609,150,1,21.352201,0.14234801
bg,Bulgaria,Europe,96,2020-03-27,44,1,1,1518409,180,7,25.622641,0.99643606
bg,Bulgaria,Europe,97,2020-04-03,45,1,1,1471253,171,14,24.341509,1.9928721
bg,Bulgaria,Europe,98,2020-04-10,46,1,1,1483128,154,12,21.921593,1.708176
bg,Bulgaria,Europe,99,2020-04-17,47,1,1,1369901,277,13,39.430397,1.8505241
bg,Bulgaria,Europe,100,2020-04-24,48,1,1,1504253,423,15,60.213207,2.1352201
bg,Bulgaria,Europe,101,2020-05-01,49,1,1,1454905,331,20,47.117191,2.8469601
bg,Bulgaria,Europe,102,2020-05-08,50,1,1,1506582,291,12,41.423271,1.708176
bg,Bulgaria,Europe,103,2020-05-15,51,1,1,1508144,262,24,37.295177,3.416352
bg,Bulgaria,Europe,104,2020-05-22,52,1,1,1559898,129,13,18.362892,1.8505241
bo,Bolivia,South America,1,2018-06-01,1,0,0,2653850,0,0,0,0
bo,Bolivia,South America,2,2018-06-08,2,0,0,2778597,0,0,0,0
bo,Bolivia,South America,3,2018-06-15,3,0,0,2579542,0,0,0,0
bo,Bolivia,South America,4,2018-06-22,4,0,0,2669872,0,0,0,0
bo,Bolivia,South America,5,2018-06-29,5,0,0,2852717,0,0,0,0
bo,Bolivia,South America,6,2018-07-06,6,0,0,2704246,0,0,0,0
bo,Bolivia,South America,7,2018-07-13,7,0,0,2839554,0,0,0,0
bo,Bolivia,South America,8,2018-07-20,8,0,0,2865531,0,0,0,0
bo,Bolivia,South America,9,2018-07-27,9,0,0,3040666,0,0,0,0
bo,Bolivia,South America,10,2018-08-03,10,0,0,2918448,0,0,0,0
bo,Bolivia,South America,11,2018-08-10,11,0,0,3302016,0,0,0,0
bo,Bolivia,South America,12,2018-08-17,12,0,0,3111847,0,0,0,0
bo,Bolivia,South America,13,2018-08-24,13,0,0,3191189,0,0,0,0
bo,Bolivia,South America,14,2018-08-31,14,0,0,3278198,0,0,0,0
bo,Bolivia,South America,15,2018-09-07,15,0,0,3372954,0,0,0,0
bo,Bolivia,South America,16,2018-09-14,16,0,0,3242174,0,0,0,0
bo,Bolivia,South America,17,2018-09-21,17,0,0,3239611,0,0,0,0
bo,Bolivia,South America,18,2018-09-28,18,0,0,3324401,0,0,0,0
bo,Bolivia,South America,19,2018-10-05,19,0,0,3340733,0,0,0,0
bo,Bolivia,South America,20,2018-10-12,20,0,0,3516866,0,0,0,0
bo,Bolivia,South America,21,2018-10-19,21,0,0,3420719,0,0,0,0
bo,Bolivia,South America,22,2018-10-26,22,0,0,3483589,0,0,0,0
bo,Bolivia,South America,23,2018-11-02,23,0,0,3479057,0,0,0,0
bo,Bolivia,South America,24,2018-11-09,24,0,0,3864370,0,0,0,0
bo,Bolivia,South America,25,2018-11-16,25,0,0,3866690,0,0,0,0
bo,Bolivia,South America,26,2018-11-23,26,0,0,3646392,0,0,0,0
bo,Bolivia,South America,27,2018-11-30,27,0,0,3632246,0,0,0,0
bo,Bolivia,South America,28,2018-12-07,28,0,0,3563351,0,0,0,0
bo,Bolivia,South America,29,2018-12-14,29,0,0,3577671,0,0,0,0
bo,Bolivia,South America,30,2018-12-21,30,0,0,3469491,0,0,0,0
bo,Bolivia,South America,31,2018-12-28,31,0,0,3461257,0,0,0,0
bo,Bolivia,South America,32,2019-01-04,32,0,0,3520498,0,0,0,0
bo,Bolivia,South America,33,2019-01-11,33,0,0,3650687,0,0,0,0
bo,Bolivia,South America,34,2019-01-18,34,0,0,3950122,0,0,0,0
bo,Bolivia,South America,35,2019-01-25,35,0,0,3963464,0,0,0,0
bo,Bolivia,South America,36,2019-02-01,36,0,0,4069151,0,0,0,0
bo,Bolivia,South America,37,2019-02-08,37,0,0,4245107,0,0,0,0
bo,Bolivia,South America,38,2019-02-15,38,0,0,4379117,0,0,0,0
bo,Bolivia,South America,39,2019-02-22,39,0,0,4298904,0,0,0,0
bo,Bolivia,South America,40,2019-03-01,40,0,0,4105590,0,0,0,0
bo,Bolivia,South America,41,2019-03-08,41,0,1,4304071,0,0,0,0
bo,Bolivia,South America,42,2019-03-15,42,0,1,4411324,0,0,0,0
bo,Bolivia,South America,43,2019-03-22,43,0,1,4515224,0,0,0,0
bo,Bolivia,South America,44,2019-03-29,44,0,1,4576276,0,0,0,0
bo,Bolivia,South America,45,2019-04-05,45,0,1,4569972,0,0,0,0
bo,Bolivia,South America,46,2019-04-12,46,0,1,4839521,0,0,0,0
bo,Bolivia,South America,47,2019-04-19,47,0,1,4398440,0,0,0,0
bo,Bolivia,South America,48,2019-04-26,48,0,1,4352597,0,0,0,0
bo,Bolivia,South America,49,2019-05-03,49,0,1,4568894,0,0,0,0
bo,Bolivia,South America,50,2019-05-10,50,0,1,4465151,0,0,0,0
bo,Bolivia,South America,51,2019-05-17,51,0,1,4471894,0,0,0,0
bo,Bolivia,South America,52,2019-05-24,52,0,1,4618552,0,0,0,0
bo,Bolivia,South America,53,2019-05-31,1,1,0,4527226,0,0,0,0
bo,Bolivia,South America,54,2019-06-07,2,1,0,4641369,0,0,0,0
bo,Bolivia,South America,55,2019-06-14,3,1,0,4403150,0,0,0,0
bo,Bolivia,South America,56,2019-06-21,4,1,0,4338171,0,0,0,0
bo,Bolivia,South America,57,2019-06-28,5,1,0,4502063,0,0,0,0
bo,Bolivia,South America,58,2019-07-05,6,1,0,4366552,0,0,0,0
bo,Bolivia,South America,59,2019-07-12,7,1,0,4540650,0,0,0,0
bo,Bolivia,South America,60,2019-07-19,8,1,0,4465893,0,0,0,0
bo,Bolivia,South America,61,2019-07-26,9,1,0,4839344,0,0,0,0
bo,Bolivia,South America,62,2019-08-02,10,1,0,4793380,0,0,0,0
bo,Bolivia,South America,63,2019-08-09,11,1,0,5189201,0,0,0,0
bo,Bolivia,South America,64,2019-08-16,12,1,0,5121142,0,0,0,0
bo,Bolivia,South America,65,2019-08-23,13,1,0,4916314,0,0,0,0
bo,Bolivia,South America,66,2019-08-30,14,1,0,4965036,0,0,0,0
bo,Bolivia,South America,67,2019-09-06,15,1,0,5169628,0,0,0,0
bo,Bolivia,South America,68,2019-09-13,16,1,0,5255084,0,0,0,0
bo,Bolivia,South America,69,2019-09-20,17,1,0,5096335,0,0,0,0
bo,Bolivia,South America,70,2019-09-27,18,1,0,5092245,0,0,0,0
bo,Bolivia,South America,71,2019-10-04,19,1,0,4867698,0,0,0,0
bo,Bolivia,South America,72,2019-10-11,20,1,0,5132501,0,0,0,0
bo,Bolivia,South America,73,2019-10-18,21,1,0,4493900,0,0,0,0
bo,Bolivia,South America,74,2019-10-25,22,1,0,3992125,0,0,0,0
bo,Bolivia,South America,75,2019-11-01,23,1,0,4050442,0,0,0,0
bo,Bolivia,South America,76,2019-11-08,24,1,0,3447182,0,0,0,0
bo,Bolivia,South America,77,2019-11-15,25,1,0,4786949,0,0,0,0
bo,Bolivia,South America,78,2019-11-22,26,1,0,5180322,0,0,0,0
bo,Bolivia,South America,79,2019-11-29,27,1,0,5339442,0,0,0,0
bo,Bolivia,South America,80,2019-12-06,28,1,0,5365320,0,0,0,0
bo,Bolivia,South America,81,2019-12-13,29,1,0,5374293,0,0,0,0
bo,Bolivia,South America,82,2019-12-20,30,1,0,5375983,0,0,0,0
bo,Bolivia,South America,83,2019-12-27,31,1,0,5457098,0,0,0,0
bo,Bolivia,South America,84,2020-01-03,32,1,0,5549503,0,0,0,0
bo,Bolivia,South America,85,2020-01-10,33,1,0,5974476,0,0,0,0
bo,Bolivia,South America,86,2020-01-17,34,1,0,6098574,0,0,0,0
bo,Bolivia,South America,87,2020-01-24,35,1,0,5906665,0,0,0,0
bo,Bolivia,South America,88,2020-01-31,36,1,0,5851137,0,0,0,0
bo,Bolivia,South America,89,2020-02-07,37,1,0,5953911,0,0,0,0
bo,Bolivia,South America,90,2020-02-14,38,1,0,6113402,0,0,0,0
bo,Bolivia,South America,91,2020-02-21,39,1,0,5554823,0,0,0,0
bo,Bolivia,South America,92,2020-02-28,40,1,0,7243497,0,0,0,0
bo,Bolivia,South America,93,2020-03-06,41,1,1,7092865,0,0,0,0
bo,Bolivia,South America,94,2020-03-13,42,1,1,6055646,10,0,0.88081342,0
bo,Bolivia,South America,95,2020-03-20,43,1,1,5414365,27,0,2.3781962,0
bo,Bolivia,South America,96,2020-03-27,44,1,1,4964605,84,8,7.3988328,0.70465076
bo,Bolivia,South America,97,2020-04-03,45,1,1,4713056,141,10,12.41947,0.88081342
bo,Bolivia,South America,98,2020-04-10,46,1,1,4614971,177,11,15.590398,0.96889478
bo,Bolivia,South America,99,2020-04-17,47,1,1,4753030,231,11,20.34679,0.96889478
bo,Bolivia,South America,100,2020-04-24,48,1,1,4663037,438,19,38.579628,1.6735455
bo,Bolivia,South America,101,2020-05-01,49,1,1,4540658,776,32,68.35112,2.818603
bo,Bolivia,South America,102,2020-05-08,50,1,1,4828800,1262,51,111.15865,4.4921484
bo,Bolivia,South America,103,2020-05-15,51,1,1,4704172,1771,57,155.99207,5.0206366
bo,Bolivia,South America,104,2020-05-22,52,1,1,4578506,2849,81,250.94374,7.1345887
br,Brazil,South America,1,2018-06-01,1,0,0,165873289,0,0,0,0
br,Brazil,South America,2,2018-06-08,2,0,0,171218050,0,0,0,0
br,Brazil,South America,3,2018-06-15,3,0,0,163722172,0,0,0,0
br,Brazil,South America,4,2018-06-22,4,0,0,165798287,0,0,0,0
br,Brazil,South America,5,2018-06-29,5,0,0,165838930,0,0,0,0
br,Brazil,South America,6,2018-07-06,6,0,0,162961813,0,0,0,0
br,Brazil,South America,7,2018-07-13,7,0,0,179641226,0,0,0,0
br,Brazil,South America,8,2018-07-20,8,0,0,184214111,0,0,0,0
br,Brazil,South America,9,2018-07-27,9,0,0,178988306,0,0,0,0
br,Brazil,South America,10,2018-08-03,10,0,0,176026725,0,0,0,0
br,Brazil,South America,11,2018-08-10,11,0,0,178115484,0,0,0,0
br,Brazil,South America,12,2018-08-17,12,0,0,177719333,0,0,0,0
br,Brazil,South America,13,2018-08-24,13,0,0,174078014,0,0,0,0
br,Brazil,South America,14,2018-08-31,14,0,0,177209016,0,0,0,0
br,Brazil,South America,15,2018-09-07,15,0,0,175154892,0,0,0,0
br,Brazil,South America,16,2018-09-14,16,0,0,176196009,0,0,0,0
br,Brazil,South America,17,2018-09-21,17,0,0,185312167,0,0,0,0
br,Brazil,South America,18,2018-09-28,18,0,0,178997861,0,0,0,0
br,Brazil,South America,19,2018-10-05,19,0,0,179080947,0,0,0,0
br,Brazil,South America,20,2018-10-12,20,0,0,180639469,0,0,0,0
br,Brazil,South America,21,2018-10-19,21,0,0,183932650,0,0,0,0
br,Brazil,South America,22,2018-10-26,22,0,0,186351273,0,0,0,0
br,Brazil,South America,23,2018-11-02,23,0,0,187411053,0,0,0,0
br,Brazil,South America,24,2018-11-09,24,0,0,200876947,0,0,0,0
br,Brazil,South America,25,2018-11-16,25,0,0,183008207,0,0,0,0
br,Brazil,South America,26,2018-11-23,26,0,0,186774836,0,0,0,0
br,Brazil,South America,27,2018-11-30,27,0,0,194774062,0,0,0,0
br,Brazil,South America,28,2018-12-07,28,0,0,197356159,0,0,0,0
br,Brazil,South America,29,2018-12-14,29,0,0,207564619,0,0,0,0
br,Brazil,South America,30,2018-12-21,30,0,0,227937273,0,0,0,0
br,Brazil,South America,31,2018-12-28,31,0,0,233250045,0,0,0,0
br,Brazil,South America,32,2019-01-04,32,0,0,204150070,0,0,0,0
br,Brazil,South America,33,2019-01-11,33,0,0,224986209,0,0,0,0
br,Brazil,South America,34,2019-01-18,34,0,0,218831132,0,0,0,0
br,Brazil,South America,35,2019-01-25,35,0,0,208696124,0,0,0,0
br,Brazil,South America,36,2019-02-01,36,0,0,207937053,0,0,0,0
br,Brazil,South America,37,2019-02-08,37,0,0,210015736,0,0,0,0
br,Brazil,South America,38,2019-02-15,38,0,0,195649126,0,0,0,0
br,Brazil,South America,39,2019-02-22,39,0,0,207797849,0,0,0,0
br,Brazil,South America,40,2019-03-01,40,0,0,204484249,0,0,0,0
br,Brazil,South America,41,2019-03-08,41,0,1,177756076,0,0,0,0
br,Brazil,South America,42,2019-03-15,42,0,1,182737466,0,0,0,0
br,Brazil,South America,43,2019-03-22,43,0,1,189679427,0,0,0,0
br,Brazil,South America,44,2019-03-29,44,0,1,188551288,0,0,0,0
br,Brazil,South America,45,2019-04-05,45,0,1,195492568,0,0,0,0
br,Brazil,South America,46,2019-04-12,46,0,1,194970286,0,0,0,0
br,Brazil,South America,47,2019-04-19,47,0,1,184025610,0,0,0,0
br,Brazil,South America,48,2019-04-26,48,0,1,184704143,0,0,0,0
br,Brazil,South America,49,2019-05-03,49,0,1,189169081,0,0,0,0
br,Brazil,South America,50,2019-05-10,50,0,1,188709305,0,0,0,0
br,Brazil,South America,51,2019-05-17,51,0,1,192429411,0,0,0,0
br,Brazil,South America,52,2019-05-24,52,0,1,192458169,0,0,0,0
br,Brazil,South America,53,2019-05-31,1,1,0,190112588,0,0,0,0
br,Brazil,South America,54,2019-06-07,2,1,0,188891411,0,0,0,0
br,Brazil,South America,55,2019-06-14,3,1,0,199835074,0,0,0,0
br,Brazil,South America,56,2019-06-21,4,1,0,189098440,0,0,0,0
br,Brazil,South America,57,2019-06-28,5,1,0,201016838,0,0,0,0
br,Brazil,South America,58,2019-07-05,6,1,0,188174644,0,0,0,0
br,Brazil,South America,59,2019-07-12,7,1,0,199838357,0,0,0,0
br,Brazil,South America,60,2019-07-19,8,1,0,199017051,0,0,0,0
br,Brazil,South America,61,2019-07-26,9,1,0,201500330,0,0,0,0
br,Brazil,South America,62,2019-08-02,10,1,0,199249972,0,0,0,0
br,Brazil,South America,63,2019-08-09,11,1,0,209568191,0,0,0,0
br,Brazil,South America,64,2019-08-16,12,1,0,209346061,0,0,0,0
br,Brazil,South America,65,2019-08-23,13,1,0,213256029,0,0,0,0
br,Brazil,South America,66,2019-08-30,14,1,0,212839286,0,0,0,0
br,Brazil,South America,67,2019-09-06,15,1,0,228937267,0,0,0,0
br,Brazil,South America,68,2019-09-13,16,1,0,238804703,0,0,0,0
br,Brazil,South America,69,2019-09-20,17,1,0,225653095,0,0,0,0
br,Brazil,South America,70,2019-09-27,18,1,0,226007620,0,0,0,0
br,Brazil,South America,71,2019-10-04,19,1,0,231761400,0,0,0,0
br,Brazil,South America,72,2019-10-11,20,1,0,235044892,0,0,0,0
br,Brazil,South America,73,2019-10-18,21,1,0,236468605,0,0,0,0
br,Brazil,South America,74,2019-10-25,22,1,0,244274847,0,0,0,0
br,Brazil,South America,75,2019-11-01,23,1,0,251276325,0,0,0,0
br,Brazil,South America,76,2019-11-08,24,1,0,244081200,0,0,0,0
br,Brazil,South America,77,2019-11-15,25,1,0,239142818,0,0,0,0
br,Brazil,South America,78,2019-11-22,26,1,0,231614509,0,0,0,0
br,Brazil,South America,79,2019-11-29,27,1,0,245462206,0,0,0,0
br,Brazil,South America,80,2019-12-06,28,1,0,255328635,0,0,0,0
br,Brazil,South America,81,2019-12-13,29,1,0,267167503,0,0,0,0
br,Brazil,South America,82,2019-12-20,30,1,0,290403965,0,0,0,0
br,Brazil,South America,83,2019-12-27,31,1,0,296593858,0,0,0,0
br,Brazil,South America,84,2020-01-03,32,1,0,251814050,0,0,0,0
br,Brazil,South America,85,2020-01-10,33,1,0,273701634,0,0,0,0
br,Brazil,South America,86,2020-01-17,34,1,0,266687036,0,0,0,0
br,Brazil,South America,87,2020-01-24,35,1,0,264893039,0,0,0,0
br,Brazil,South America,88,2020-01-31,36,1,0,255883507,0,0,0,0
br,Brazil,South America,89,2020-02-07,37,1,0,251819899,0,0,0,0
